datasetX,datasetY,similarity
3.01.04.01.agcen,SP.POP.1018.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1115.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1115.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1115.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1116.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1116.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1116.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1117.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1117.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1117.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1118.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1118.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1118.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1215.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1215.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1215.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1216.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1216.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1216.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1217.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1217.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1217.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1218.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1218.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1218.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1316.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1316.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1316.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1317.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1317.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1317.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1318.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1318.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1318.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1319.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1319.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1319.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.1418.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1418.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1418.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1419.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1419.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1419.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.1524.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1524.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.1524.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG00.FE.IN,-4.35602e-09
3.01.04.01.agcen,SP.POP.AG00.FE.UN,2.22462e-09
3.01.04.01.agcen,SP.POP.AG00.MA.IN,-4.35602e-09
3.01.04.01.agcen,SP.POP.AG00.MA.UN,2.22462e-09
3.01.04.01.agcen,SP.POP.AG00.TO.UN,-2.63617e-09
3.01.04.01.agcen,SP.POP.AG01.FE.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG01.FE.UN,-3.06954e-09
3.01.04.01.agcen,SP.POP.AG01.MA.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG01.MA.UN,-3.06954e-09
3.01.04.01.agcen,SP.POP.AG01.TO.UN,-4.79758e-10
3.01.04.01.agcen,SP.POP.AG02.FE.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG02.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG02.MA.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG02.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG02.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG03.FE.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG03.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG03.MA.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG03.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG03.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG04.FE.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG04.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG04.MA.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG04.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG04.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG05.FE.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG05.FE.UN,-1.36561e-09
3.01.04.01.agcen,SP.POP.AG05.MA.IN,3.3674e-10
3.01.04.01.agcen,SP.POP.AG05.MA.UN,-1.36561e-09
3.01.04.01.agcen,SP.POP.AG05.TO.UN,-6.10271e-10
3.01.04.01.agcen,SP.POP.AG06.FE.UN,-1.36561e-09
3.01.04.01.agcen,SP.POP.AG06.MA.UN,-1.36561e-09
3.01.04.01.agcen,SP.POP.AG06.TO.UN,-6.10271e-10
3.01.04.01.agcen,SP.POP.AG07.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG07.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG07.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG08.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG08.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG08.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG09.FE.UN,1.71894e-09
3.01.04.01.agcen,SP.POP.AG09.MA.UN,1.71894e-09
3.01.04.01.agcen,SP.POP.AG09.TO.UN,-1.90084e-10
3.01.04.01.agcen,SP.POP.AG10.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG10.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG10.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG11.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG11.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG11.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG12.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG12.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG12.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG13.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG13.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG13.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG14.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG14.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG14.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG15.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG15.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG15.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG16.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG16.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG16.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG17.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG17.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG17.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG18.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG18.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG18.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG19.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG19.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG19.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG20.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG20.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG20.TO.UN,2.52157e-09
3.01.04.01.agcen,SP.POP.AG21.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG21.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG21.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG22.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG22.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG22.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG23.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG23.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG23.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG24.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG24.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG24.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.POP.AG25.FE.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG25.MA.UN,1.86219e-09
3.01.04.01.agcen,SP.POP.AG25.TO.UN,1.59025e-09
3.01.04.01.agcen,SP.PRE.TOTL.FE.IN,-8.58063e-09
3.01.04.01.agcen,SP.PRE.TOTL.IN,-4.88262e-09
3.01.04.01.agcen,SP.PRE.TOTL.MA.IN,-8.58063e-09
3.01.04.01.agcen,SP.PRM.GRAD.FE,2.52339e-09
3.01.04.01.agcen,SP.PRM.GRAD.MA,2.52339e-09
3.01.04.01.agcen,SP.PRM.GRAD.TO,-3.55135e-09
3.01.04.01.agcen,SP.PRM.TOTL.FE.IN,2.96177e-09
3.01.04.01.agcen,SP.PRM.TOTL.IN,-1.0104e-08
3.01.04.01.agcen,SP.PRM.TOTL.MA.IN,2.96177e-09
3.01.04.01.agcen,SP.SEC.LTOT.FE.IN,-2.78305e-10
3.01.04.01.agcen,SP.SEC.LTOT.IN,-1.76396e-09
3.01.04.01.agcen,SP.SEC.LTOT.MA.IN,-2.78305e-10
3.01.04.01.agcen,SP.SEC.TOTL.FE.IN,-2.2078e-09
3.01.04.01.agcen,SP.SEC.TOTL.IN,-2.23508e-09
3.01.04.01.agcen,SP.SEC.TOTL.MA.IN,-2.2078e-09
3.01.04.01.agcen,SP.SEC.UTOT.FE.IN,4.70936e-09
3.01.04.01.agcen,SP.SEC.UTOT.IN,-8.88349e-09
3.01.04.01.agcen,SP.SEC.UTOT.MA.IN,4.70936e-09
3.01.04.01.agcen,SP.TER.TOTL.FE.IN,-8.58063e-09
3.01.04.01.agcen,SP.TER.TOTL.IN,-4.88262e-09
3.01.04.01.agcen,SP.TER.TOTL.MA.IN,-8.58063e-09
3.01.04.01.agcen,TOTRESV,4.92264e-10
3.01.04.01.agcen,UIS.AY.EM,2.8089e-10
3.01.04.01.agcen,UIS.AY.SM,-1.45469e-10
3.01.04.01.agcen,UIS.AY.SY,-1.45505e-10
3.01.04.01.agcen,UIS.CEAGEE.1,-8.80718e-11
3.01.04.01.agcen,UIS.GAP.1,-6.92125e-10
3.01.04.01.agcen,UIS.GAP.1.F,-1.31058e-09
3.01.04.01.agcen,UIS.GAP.1.M,-1.31058e-09
3.01.04.01.agcen,UIS.SAP.1.G1,6.86214e-10
3.01.04.01.agcen,UIS.SAP.1.G1.F,6.40512e-10
3.01.04.01.agcen,UIS.SAP.1.G1.M,6.40512e-10
3.01.04.01.agcen,UIS.SAP.4,-5.71345e-09
3.01.04.01.agcen,UIS.SAP.4.F,2.05046e-09
3.01.04.01.agcen,UIS.SAP.4.M,2.05046e-09
3.02.01.02.fscov,3.02.01.02.fscov,0.0
3.02.01.02.fscov,3.11.01.01.popcen,0.0
3.02.01.02.fscov,3.11.01.03.popreg,0.0
3.02.01.02.fscov,5.01.01.01.indust,0.0
3.02.01.02.fscov,5.04.01.01.exdebt,0.0
3.02.01.02.fscov,5.04.01.02.impexp,0.0
3.02.01.02.fscov,5.12.01.01.unesco,0.0
3.02.01.02.fscov,5.13.01.01.hlthsurv,0.0
3.02.01.02.fscov,5.13.01.01.who,0.0
3.02.01.02.fscov,5.14.01.01.povsurv,0.0
3.02.01.02.fscov,5.1_TOTAL.EDU.AID,0.0
3.02.01.02.fscov,5.21.01.01.sdds,0.0
3.02.01.02.fscov,5.2_BASIC.EDU.AID,0.0
3.02.01.02.fscov,5.51.01.01.poverty,0.0
3.02.01.02.fscov,5.51.01.02.malnut,0.0
3.02.01.02.fscov,5.51.01.03.mortal,0.0
3.02.01.02.fscov,5.51.01.04.immun,0.0
3.02.01.02.fscov,5.51.01.05.hiv,0.0
3.02.01.02.fscov,5.51.01.06.matern,0.0
3.02.01.02.fscov,5.51.01.07.gender,0.0
3.02.01.02.fscov,5.51.01.08.primcomp,0.0
3.02.01.02.fscov,5.51.01.09.water,0.0
3.02.01.02.fscov,5.51.01.10.gdp,0.0
3.02.01.02.fscov,Availability,0.0
3.02.01.02.fscov,BNCABFUNDCD_,0.0
3.02.01.02.fscov,CM.MKT.INDX.ZG,0.0
3.02.01.02.fscov,Collection,0.0
3.02.01.02.fscov,CPTOTSAXN,0.0
3.02.01.02.fscov,CPTOTSAXNZGY,0.0
3.02.01.02.fscov,DMGSRMRCHSACD,0.0
3.02.01.02.fscov,DMGSRMRCHSAKD,0.0
3.02.01.02.fscov,DMGSRMRCHSAXD,0.0
3.02.01.02.fscov,DPANUSLCU,0.0
3.02.01.02.fscov,DPANUSSPB,0.0
3.02.01.02.fscov,DPANUSSPF,0.0
3.02.01.02.fscov,DSTKMKTXD,0.0
3.02.01.02.fscov,DSTKMKTXN,0.0
3.02.01.02.fscov,DT.AMT.BLAT.CD,0.0
3.02.01.02.fscov,DT.AMT.DLXF.CD,0.0
3.02.01.02.fscov,DT.AMT.DPNG.CD,0.0
3.02.01.02.fscov,DT.AMT.MLAT.CD,0.0
3.02.01.02.fscov,DT.AMT.OFFT.CD,0.0
3.02.01.02.fscov,DT.AMT.PBND.CD,0.0
3.02.01.02.fscov,DT.AMT.PCBK.CD,0.0
3.02.01.02.fscov,DT.AMT.PROP.CD,0.0
3.02.01.02.fscov,DT.AMT.PRVT.CD,0.0
3.02.01.02.fscov,DT.DIS.BLAT.CD,0.0
3.02.01.02.fscov,DT.DIS.DLXF.CD,0.0
3.02.01.02.fscov,DT.DIS.MLAT.CD,0.0
3.02.01.02.fscov,DT.DIS.OFFT.CD,0.0
3.02.01.02.fscov,DT.DIS.PCBK.CD,0.0
3.02.01.02.fscov,DT.DIS.PROP.CD,0.0
3.02.01.02.fscov,DT.DIS.PRVT.CD,0.0
3.02.01.02.fscov,DT.INT.BLAT.CD,0.0
3.02.01.02.fscov,DT.INT.DLXF.CD,0.0
3.02.01.02.fscov,DT.INT.DPNG.CD,0.0
3.02.01.02.fscov,DT.INT.MLAT.CD,0.0
3.02.01.02.fscov,DT.INT.OFFT.CD,0.0
3.02.01.02.fscov,DT.INT.PBND.CD,0.0
3.02.01.02.fscov,DT.INT.PCBK.CD,0.0
3.02.01.02.fscov,DT.INT.PROP.CD,0.0
3.02.01.02.fscov,DT.INT.PRVT.CD,0.0
3.02.01.02.fscov,DXGSRMRCHSACD,0.0
3.02.01.02.fscov,DXGSRMRCHSAKD,0.0
3.02.01.02.fscov,DXGSRMRCHSAXD,0.0
3.02.01.02.fscov,EN.BIR.THRD.NO,0.0
3.02.01.02.fscov,EN.FSH.THRD.NO,0.0
3.02.01.02.fscov,EN.HPT.THRD.NO,0.0
3.02.01.02.fscov,EN.MAM.THRD.NO,0.0
3.02.01.02.fscov,EN.URB.LCTY,0.0
3.02.01.02.fscov,EN.URB.LCTY.UR.ZS,0.0
3.02.01.02.fscov,EN.URB.MCTY,0.0
3.02.01.02.fscov,EN.URB.MCTY.TL.ZS,0.0
3.02.01.02.fscov,FB.AST.NPER.ZS,0.0
3.02.01.02.fscov,FB.BNK.CAPA.ZS,0.0
3.02.01.02.fscov,FP.CPI.TOTL,0.0
3.02.01.02.fscov,FP.CPI.TOTL.ZG,0.0
3.02.01.02.fscov,IC.BUS.DISC.XQ,0.0
3.02.01.02.fscov,IC.BUS.EASE.XQ,0.0
3.02.01.02.fscov,IC.CRD.INFO.XQ,0.0
3.02.01.02.fscov,IC.CRD.PRVT.ZS,0.0
3.02.01.02.fscov,IC.CRD.PUBL.ZS,0.0
3.02.01.02.fscov,IC.ELC.TIME,0.0
3.02.01.02.fscov,IC.EXP.COST.CD,0.0
3.02.01.02.fscov,IC.EXP.DOCS,0.0
3.02.01.02.fscov,IC.EXP.DURS,0.0
3.02.01.02.fscov,IC.IMP.COST.CD,0.0
3.02.01.02.fscov,IC.IMP.DOCS,0.0
3.02.01.02.fscov,IC.IMP.DURS,0.0
3.02.01.02.fscov,IC.ISV.DURS,0.0
3.02.01.02.fscov,IC.LGL.CRED.XQ,0.0
3.02.01.02.fscov,IC.LGL.DURS,0.0
3.02.01.02.fscov,IC.LGL.PROC,0.0
3.02.01.02.fscov,IC.PRP.DURS,0.0
3.02.01.02.fscov,IC.PRP.PROC,0.0
3.02.01.02.fscov,IC.REG.COST.PC.ZS,0.0
3.02.01.02.fscov,IC.REG.DURS,0.0
3.02.01.02.fscov,IC.REG.PROC,0.0
3.02.01.02.fscov,IC.TAX.DURS,0.0
3.02.01.02.fscov,IC.TAX.LABR.CP.ZS,0.0
3.02.01.02.fscov,IC.TAX.OTHR.CP.ZS,0.0
3.02.01.02.fscov,IC.TAX.PAYM,0.0
3.02.01.02.fscov,IC.TAX.PRFT.CP.ZS,0.0
3.02.01.02.fscov,IC.TAX.TOTL.CP.ZS,0.0
3.02.01.02.fscov,IC.WRH.DURS,0.0
3.02.01.02.fscov,IC.WRH.PROC,0.0
3.02.01.02.fscov,IPTOTSAKD,0.0
3.02.01.02.fscov,IQ.WEF.CUST.XQ,0.0
3.02.01.02.fscov,IQ.WEF.PORT.XQ,0.0
3.02.01.02.fscov,IRSPREAD,0.0
3.02.01.02.fscov,IS.SHP.GCNW.XQ,0.0
3.02.01.02.fscov,IT.NET.SECR,0.0
3.02.01.02.fscov,IT.NET.SECR.P6,0.0
3.02.01.02.fscov,MS.MIL.MPRT.KD,0.0
3.02.01.02.fscov,MS.MIL.XPRT.KD,0.0
3.02.01.02.fscov,NEER,0.0
3.02.01.02.fscov,NYGDPMKTPKDZ,0.0
3.02.01.02.fscov,PA.NUS.FCRF,0.0
3.02.01.02.fscov,Practice,0.0
3.02.01.02.fscov,REER,0.0
3.02.01.02.fscov,SE.COM.DURS,0.0
3.02.01.02.fscov,SE.PRM.AGES,0.0
3.02.01.02.fscov,SE.PRM.DURS,0.0
3.02.01.02.fscov,SE.SEC.AGES,0.0
3.02.01.02.fscov,SE.SEC.DURS,0.0
3.02.01.02.fscov,SE.SEC.DURS.LO,0.0
3.02.01.02.fscov,SE.SEC.DURS.UP,0.0
3.02.01.02.fscov,SG.GEN.PARL.ZS,0.0
3.02.01.02.fscov,SH.MMR.DTHS,0.0
3.02.01.02.fscov,SH.MMR.RISK,0.0
3.02.01.02.fscov,SH.MMR.RISK.ZS,0.0
3.02.01.02.fscov,SH.STA.DIAB.ZS,0.0
3.02.01.02.fscov,SH.STA.MMRT,0.0
3.02.01.02.fscov,SN.ITK.DFCT,0.0
3.02.01.02.fscov,SP.POP.0305.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0305.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0305.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0406.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0406.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0406.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0509.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0509.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0509.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0510.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0510.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0510.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0511.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0511.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0511.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0609.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0609.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0609.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0610.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0610.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0610.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0611.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0611.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0611.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0612.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0612.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0612.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0709.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0709.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0709.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0710.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0710.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0710.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0711.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0711.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0711.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0712.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0712.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0712.TO.UN,0.0
3.02.01.02.fscov,SP.POP.0713.FE.UN,0.0
3.02.01.02.fscov,SP.POP.0713.MA.UN,0.0
3.02.01.02.fscov,SP.POP.0713.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1014.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1014.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1014.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1015.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1015.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1015.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1016.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1016.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1016.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1017.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1017.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1017.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1018.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1018.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1018.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1115.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1115.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1115.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1116.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1116.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1116.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1117.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1117.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1117.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1118.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1118.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1118.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1215.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1215.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1215.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1216.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1216.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1216.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1217.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1217.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1217.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1218.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1218.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1218.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1316.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1316.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1316.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1317.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1317.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1317.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1318.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1318.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1318.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1319.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1319.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1319.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1418.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1418.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1418.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1419.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1419.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1419.TO.UN,0.0
3.02.01.02.fscov,SP.POP.1524.FE.UN,0.0
3.02.01.02.fscov,SP.POP.1524.MA.UN,0.0
3.02.01.02.fscov,SP.POP.1524.TO.UN,0.0
3.02.01.02.fscov,SP.POP.AG00.FE.IN,0.0
3.02.01.02.fscov,SP.POP.AG00.FE.UN,0.0
3.02.01.02.fscov,SP.POP.AG00.MA.IN,0.0
3.02.01.02.fscov,SP.POP.AG00.MA.UN,0.0
3.02.01.02.fscov,SP.POP.AG00.TO.UN,0.0
3.02.01.02.fscov,SP.POP.AG01.FE.IN,0.0
3.02.01.02.fscov,SP.POP.AG01.FE.UN,0.0
3.02.01.02.fscov,SP.POP.AG01.MA.IN,0.0
3.02.01.02.fscov,SP.POP.AG01.MA.UN,0.0
3.02.01.02.fscov,SP.POP.AG01.TO.UN,0.0
3.02.01.02.fscov,SP.POP.AG02.FE.IN,0.0
3.02.01.02.fscov,SP.POP.AG02.FE.UN,0.0
3.02.01.02.fscov,SP.POP.AG02.MA.IN,0.0
3.02.01.02.fscov,SP.POP.AG02.MA.UN,0.0
3.02.01.02.fscov,SP.POP.AG02.TO.UN,0.0
3.02.01.02.fscov,SP.POP.AG03.FE.IN,0.0
3.02.01.02.fscov,SP.POP.AG03.FE.UN,0.0
3.02.01.02.fscov,SP.POP.AG03.MA.IN,0.0
3.02.01.02.fscov,SP.POP.AG03.MA.UN,0.0
3.02.01.02.fscov,SP.POP.AG03.TO.UN,0.0
3.02.01.02.fscov,SP.POP.AG04.FE.IN,0.0
3.02.01.02.fscov,SP.POP.AG04.FE.UN,0.0
3.02.01.02.fscov,SP.POP.AG04.MA.IN,0.0
3.02.01.02.fscov,SP.POP.AG04.MA.UN,0.0
3.02.01.02.fscov,SP.POP.AG04.TO.UN,0.0
3.02.01.02.fscov,SP.POP.AG05.FE.IN,0.0
3.02.01.02.fscov,SP.POP.AG05.FE.UN,0.0
