dataset,time
UIS.GGR.2.F,0.410724878311157
UIS.GGR.2.GPV,0.422781944274902
UIS.GGR.2.GPV.F,0.410154581069946
UIS.GGR.2.GPV.M,0.413815975189209
UIS.GGR.2.M,0.403939008712769
UIS.GGR.5.A.GPI,0.392003536224365
UIS.GOER.56,0.395090103149414
UIS.GTVP.3.V,0.404637336730957
UIS.LP.AG15T24,0.402239322662354
UIS.LP.AG15T24.F,0.392503976821899
UIS.LP.AG15T24.M,0.397548675537109
UIS.LP.AG15T99,0.399837970733643
UIS.LP.AG15T99.F,0.396170854568481
UIS.LP.AG15T99.M,0.470419883728027
UIS.LP.AG65,0.382378101348877
UIS.LP.AG65.F,0.379549503326416
UIS.LP.AG65.M,0.391578435897827
UIS.LPP.AG15T24,0.374256372451782
UIS.LPP.AG15T99,0.392014026641846
UIS.LPP.AG65,0.38584566116333
UIS.LR.AG15T99.GPI,0.383921384811401
UIS.LR.AG65,0.384254693984985
UIS.LR.AG65.F,0.370544672012329
UIS.LR.AG65.GPI,0.367545604705811
UIS.LR.AG65.M,0.370618343353271
UIS.MSEP.56,0.359785795211792
UIS.NE.1.ECD,0.365193843841553
UIS.NE.1.ECD.F,0.371140480041504
UIS.NE.1.G1,0.363104581832886
UIS.NE.1.G1.F,0.371435165405273
UIS.NER.0.GPI,0.370734930038452
UIS.NER.1.GPI,0.369436979293823
UIS.NER.23.GPI,0.356268882751465
UIS.NERT.1.GPI,0.454490900039673
UIS.NIR.1.AGM1,0.346806764602661
UIS.NIR.1.AGM1.F,0.344420671463013
UIS.NIR.1.AGM1.M,0.346235990524292
UIS.NIR.1.AGP1,0.339483022689819
UIS.NIR.1.AGP1.F,0.345535755157471
UIS.NIR.1.AGP1.M,0.338559865951538
UIS.NIR.1.GPI,0.356405973434448
UIS.NIRA.1,0.355069160461426
UIS.NIRA.1.F,0.344787120819092
UIS.NIRA.1.GPI,0.356346130371094
UIS.NIRA.1.M,0.353495836257935
UIS.OAPP.1,1.03699588775635
UIS.OAPP.1.F,0.949818849563599
UIS.OAPP.1.M,0.815859079360962
UIS.OE.56.40510,0.344146490097046
UIS.OFSPPT.1,0.339550256729126
UIS.OFSPPT.1.F,0.332269668579102
UIS.OFSPPT.1.M,0.406891584396362
UIS.OFST.2,0.325409650802612
UIS.OFST.2.F,0.308822631835938
UIS.OFST.2.M,0.319404602050781
UIS.PRP.2.GPV,0.321753263473511
UIS.PRP.3.GPV,0.311599731445312
UIS.PRP.3.V,0.310894727706909
UIS.PTRHC.2,0.312549114227295
UIS.PTRHC.3,0.316833972930908
UIS.R.1,0.313612699508667
UIS.R.1.F,0.307523488998413
UIS.R.1.G1,0.312859535217285
UIS.R.1.G1.F,0.303129434585571
UIS.R.1.G2,0.301913976669312
UIS.R.1.G2.F,0.30630087852478
UIS.R.1.G3,0.297475337982178
UIS.R.1.G3.F,0.303887367248535
UIS.R.1.G4,0.303950071334839
UIS.R.1.G4.F,0.302822828292847
UIS.R.1.G5,0.298325300216675
UIS.R.1.G5.F,0.298438549041748
UIS.R.1.G6,0.288998365402222
UIS.R.1.G6.F,0.287377595901489
UIS.R.23.GPV,0.291934728622437
UIS.R.23.GPV.F,0.370887041091919
UIS.R.23.GPV.G1,0.284535646438599
UIS.R.23.GPV.G1.F,0.280513763427734
UIS.R.23.GPV.G2,0.27787709236145
UIS.R.23.GPV.G2.F,0.26948881149292
UIS.R.23.GPV.G3,0.272813081741333
UIS.R.23.GPV.G3.F,0.276082515716553
UIS.R.23.GPV.G4,0.268650054931641
UIS.R.23.GPV.G4.F,0.275837659835815
UIS.R.23.GPV.G5,0.276767730712891
UIS.R.23.GPV.G5.F,0.262386322021484
UIS.R.23.GPV.G6,0.265006065368652
UIS.R.23.GPV.G6.F,0.260970115661621
UIS.R.23.GPV.G7,0.265287160873413
UIS.R.23.GPV.G7.F,0.255523204803467
UIS.REPP.1.G1,0.257293701171875
UIS.REPP.1.G1.F,0.257211685180664
UIS.REPP.1.G1.M,0.253906726837158
UIS.REPP.1.G2,0.255470752716064
UIS.REPP.1.G2.F,0.253708600997925
UIS.REPP.1.G2.M,0.253731250762939
UIS.REPP.1.G3,0.248527765274048
UIS.REPP.1.G3.F,0.250551700592041
UIS.REPP.1.G3.M,0.2449791431427
UIS.REPP.1.G4,0.248289585113525
UIS.REPP.1.G4.F,0.245058536529541
UIS.REPP.1.G4.M,0.240140676498413
UIS.REPP.1.G5,0.247943639755249
UIS.REPP.1.G5.F,0.319535732269287
UIS.REPP.1.G5.M,0.23134708404541
UIS.REPP.1.G6,0.225500583648682
UIS.REPP.1.G6.F,0.231383562088013
UIS.REPP.1.G6.M,0.229371786117554
UIS.REPP.1.GPI,0.226059198379517
UIS.REPP.2.GPV,0.226446866989136
UIS.REPP.2.GPV.F,0.22057056427002
UIS.REPP.2.GPV.M,0.223936557769775
UIS.REPP.23.GPV.G1,0.21936297416687
UIS.REPP.23.GPV.G1.F,0.222365617752075
UIS.REPP.23.GPV.G1.M,0.225306749343872
UIS.REPP.23.GPV.G2,0.21786093711853
UIS.REPP.23.GPV.G2.F,0.214904546737671
UIS.REPP.23.GPV.G2.M,0.226841449737549
UIS.REPP.23.GPV.G3,0.214083433151245
UIS.REPP.23.GPV.G3.F,0.21309232711792
UIS.REPP.23.GPV.G3.M,0.20744514465332
UIS.REPP.23.GPV.G4,0.211919546127319
UIS.REPP.23.GPV.G4.F,0.208367347717285
UIS.REPP.23.GPV.G4.M,0.218029499053955
UIS.REPP.23.GPV.G5,0.205110549926758
UIS.REPP.23.GPV.G5.F,0.206090211868286
UIS.REPP.23.GPV.G5.M,0.198262929916382
UIS.REPP.23.GPV.G6,0.195651292800903
UIS.REPP.23.GPV.G6.F,0.196626424789429
UIS.REPP.23.GPV.G6.M,0.1903235912323
UIS.REPP.23.GPV.G7,0.1859290599823
UIS.REPP.23.GPV.G7.F,0.191477298736572
UIS.REPP.23.GPV.G7.M,0.185843467712402
UIS.REPP.23.GPV.G8,0.175495147705078
UIS.REPP.23.GPV.G8.F,0.179341077804565
UIS.REPP.23.GPV.G8.M,0.180166006088257
UIS.REPP.3.GPV,0.178683280944824
UIS.REPP.3.GPV.F,0.180785655975342
UIS.REPP.3.GPV.M,0.182325124740601
UIS.ROFSPPT.1,0.253902673721313
UIS.ROFSPPT.1.F,0.167161226272583
UIS.ROFSPPT.1.M,0.169346809387207
UIS.ROFST.1,0.16618824005127
UIS.ROFST.1.F,0.166393518447876
UIS.ROFST.1.M,0.159738540649414
UIS.ROFST.2,0.183305263519287
UIS.ROFST.2.F,0.167739868164062
UIS.ROFST.2.M,0.162108898162842
UIS.SAP.1.G1,1.03238558769226
UIS.SAP.1.G1.F,0.906386137008667
UIS.SAP.1.G1.M,0.781430244445801
UIS.SAP.4,0.527527570724487
UIS.SAP.4.F,0.408355712890625
UIS.SAP.4.M,0.280915975570679
UIS.SLE.0,0.153563976287842
UIS.SLE.0.F,0.155104160308838
UIS.SLE.0.M,0.144043207168579
UIS.SLE.123,0.154672861099243
UIS.SLE.123.F,0.152249097824097
UIS.SLE.123.GPI,0.151566743850708
UIS.SLE.123.M,0.142279386520386
UIS.SLE.56,0.137451171875
UIS.SLE.56.F,0.134440898895264
UIS.SLE.56.GPI,0.131289958953857
UIS.SLE.56.M,0.130981206893921
UIS.SLEN.12.F,0.132120132446289
UIS.SLEN.12.GPI,0.129386425018311
UIS.SLEN.12.M,0.137378215789795
UIS.SLEN.12.T,0.130040645599365
UIS.T.2,0.128014802932739
UIS.T.2.F,0.124477624893188
UIS.T.2.GPV,0.121366262435913
UIS.T.2.GPV.F,0.118995904922485
UIS.T.23.GPV,0.119600057601929
UIS.T.23.GPV.F,0.118761539459229
UIS.T.23.V,0.109288215637207
UIS.T.23.V.F,0.115081787109375
UIS.T.3,0.115444421768188
UIS.T.3.F,0.113178968429565
UIS.T.3.GPV,0.103656530380249
UIS.T.3.GPV.F,0.188908100128174
UIS.T.3.V,0.104955911636353
UIS.T.3.V.F,0.0955851078033447
UIS.T.5.A,0.0956127643585205
UIS.T.5.A.F,0.098710298538208
UIS.T.5.B,0.0935370922088623
UIS.T.5.B.F,0.0906805992126465
UIS.TE_100000.56,0.0893228054046631
UIS.TE_100000.56.F,0.0912942886352539
UIS.TE_100000.56.M,0.091994047164917
UIS.TEP.5.A,0.0865154266357422
UIS.TEP.5.B,0.0842337608337402
UIS.TEP.6,0.0826709270477295
UIS.TRTP.0,0.0826337337493896
UIS.TRTP.0.F,0.0813653469085693
UIS.TRTP.0.GPI,0.0746257305145264
UIS.TRTP.0.M,0.0742447376251221
UIS.TRTP.1.GPI,0.0734093189239502
UIS.TRTP.2,0.0720019340515137
UIS.TRTP.2.F,0.070936918258667
UIS.TRTP.2.GPI,0.0708682537078857
UIS.TRTP.2.M,0.0654637813568115
UIS.TRTP.23.GPI,0.0657365322113037
UIS.TRTP.3,0.0653955936431885
UIS.TRTP.3.F,0.0605859756469727
UIS.TRTP.3.GPI,0.0616457462310791
UIS.TRTP.3.M,0.0571067333221436
UIS.UAPP.1,0.0577840805053711
UIS.UAPP.1.F,0.0559580326080322
UIS.UAPP.1.M,0.0486624240875244
UIS.XCURP.0,0.0536775588989258
UIS.XCURP.2,0.0502359867095947
UIS.XCURP.3,0.0455868244171143
UIS.XCURP.4,0.0488791465759277
UIS.XCURP.UK,0.0484979152679443
UIS.XGDP.0.FSGOV.FDINSTADM.FFD,0.0395717620849609
UIS.XGDP.1.FSGOV.FDINSTADM.FFD,0.0434060096740723
UIS.XGDP.FSGOV.FDINSTADM.FFD,0.0446174144744873
UIS.XGNP.FSGOV.FNCUR.FFD,0.0345220565795898
UIS.XNATURCP.1.FDPUB.FNTS,0.0405693054199219
UIS.XNATURCP.23.FDPUB.FNTS,0.0316221714019775
UIS.XPUBP.0,0.0350122451782227
UIS.XPUBP.2,0.0295841693878174
UIS.XPUBP.3,0.0334281921386719
UIS.XPUBP.4,0.0256080627441406
UIS.XPUBP.UK,0.0332419872283936
UIS.XSPENDP.1234.FDPUB.FNCAP,0.0240774154663086
UIS.XSPENDP.1234.FDPUB.FNCUR,0.021237850189209
UIS.XSPENDP.1234.FDPUB.FNNONS,0.0252542495727539
UIS.XSPENDP.56.FDPUB.FNCAP,0.0176892280578613
UIS.XSPENDP.56.FDPUB.FNCUR,0.0178670883178711
UIS.XSPENDP.56.FDPUB.FNNONS,0.0166501998901367
UIS.XSPENDP.56.FDPUB.FNS,0.0192716121673584
UREA_EE_BULK,0.0121588706970215
VC.PKP.TOTL.UN,0.121659278869629
WHEAT_US_HRW,0.00946688652038574
WHEAT_US_SRW,0.00803208351135254
WOODPULP,0.00722146034240723
XGDP.234.FSGOV.FDINSTADM.FFD,0.00561141967773438
XGDP.56.FSGOV.FDINSTADM.FFD,0.00330781936645508
ZINC,0.00183010101318359
