datasetX,datasetY,similarity
DT.INT.PRVT.CD,SP.POP.0713.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1014.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1014.MA.UN,-0.000346579
DT.INT.PRVT.CD,SP.POP.1014.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1015.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1015.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1015.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1016.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1016.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1016.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1017.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1017.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1017.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1018.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1018.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1018.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1115.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1115.MA.UN,-0.000346579
DT.INT.PRVT.CD,SP.POP.1115.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1116.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1116.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1116.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1117.FE.UN,-0.000734691
DT.INT.PRVT.CD,SP.POP.1117.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1117.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1118.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1118.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1118.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1215.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1215.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1215.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1216.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1216.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1216.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1217.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1217.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1217.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1218.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1218.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1218.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1316.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1316.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1316.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1317.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1317.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1317.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1318.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1318.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1318.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.1319.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1319.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1319.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1418.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1418.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1418.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1419.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1419.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1419.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.1524.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.1524.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.1524.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG00.FE.IN,-0.000511571
DT.INT.PRVT.CD,SP.POP.AG00.FE.UN,-0.00146697
DT.INT.PRVT.CD,SP.POP.AG00.MA.IN,-0.00024471
DT.INT.PRVT.CD,SP.POP.AG00.MA.UN,-0.00107749
DT.INT.PRVT.CD,SP.POP.AG00.TO.UN,-4.56379e-05
DT.INT.PRVT.CD,SP.POP.AG01.FE.IN,0.00212185
DT.INT.PRVT.CD,SP.POP.AG01.FE.UN,-0.00120489
DT.INT.PRVT.CD,SP.POP.AG01.MA.IN,0.00240035
DT.INT.PRVT.CD,SP.POP.AG01.MA.UN,-0.000805701
DT.INT.PRVT.CD,SP.POP.AG01.TO.UN,0.000254506
DT.INT.PRVT.CD,SP.POP.AG02.FE.IN,0.00212185
DT.INT.PRVT.CD,SP.POP.AG02.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG02.MA.IN,0.00240035
DT.INT.PRVT.CD,SP.POP.AG02.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG02.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG03.FE.IN,0.00212185
DT.INT.PRVT.CD,SP.POP.AG03.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG03.MA.IN,0.00240035
DT.INT.PRVT.CD,SP.POP.AG03.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG03.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG04.FE.IN,0.00212185
DT.INT.PRVT.CD,SP.POP.AG04.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG04.MA.IN,0.00240035
DT.INT.PRVT.CD,SP.POP.AG04.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG04.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG05.FE.IN,0.00212185
DT.INT.PRVT.CD,SP.POP.AG05.FE.UN,-0.000795568
DT.INT.PRVT.CD,SP.POP.AG05.MA.IN,0.00240035
DT.INT.PRVT.CD,SP.POP.AG05.MA.UN,-0.000395792
DT.INT.PRVT.CD,SP.POP.AG05.TO.UN,0.000669684
DT.INT.PRVT.CD,SP.POP.AG06.FE.UN,-0.000795568
DT.INT.PRVT.CD,SP.POP.AG06.MA.UN,-0.000395792
DT.INT.PRVT.CD,SP.POP.AG06.TO.UN,0.000669684
DT.INT.PRVT.CD,SP.POP.AG07.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG07.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG07.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG08.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG08.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG08.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG09.FE.UN,-0.000781564
DT.INT.PRVT.CD,SP.POP.AG09.MA.UN,-0.000382619
DT.INT.PRVT.CD,SP.POP.AG09.TO.UN,0.000680806
DT.INT.PRVT.CD,SP.POP.AG10.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG10.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG10.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG11.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG11.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG11.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG12.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG12.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG12.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG13.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG13.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG13.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG14.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG14.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG14.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG15.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG15.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG15.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG16.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG16.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG16.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG17.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG17.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG17.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG18.FE.UN,-0.000734691
DT.INT.PRVT.CD,SP.POP.AG18.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG18.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG19.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG19.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG19.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG20.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG20.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG20.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG21.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG21.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG21.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG22.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG22.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG22.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG23.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG23.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG23.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.POP.AG24.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG24.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG24.TO.UN,0.000687975
DT.INT.PRVT.CD,SP.POP.AG25.FE.UN,-0.000734692
DT.INT.PRVT.CD,SP.POP.AG25.MA.UN,-0.000346578
DT.INT.PRVT.CD,SP.POP.AG25.TO.UN,0.000687974
DT.INT.PRVT.CD,SP.PRE.TOTL.FE.IN,-0.00107216
DT.INT.PRVT.CD,SP.PRE.TOTL.IN,0.000603141
DT.INT.PRVT.CD,SP.PRE.TOTL.MA.IN,-0.0006141
DT.INT.PRVT.CD,SP.PRM.GRAD.FE,0.000191646
DT.INT.PRVT.CD,SP.PRM.GRAD.MA,0.000483054
DT.INT.PRVT.CD,SP.PRM.GRAD.TO,0.00125975
DT.INT.PRVT.CD,SP.PRM.TOTL.FE.IN,0.00109552
DT.INT.PRVT.CD,SP.PRM.TOTL.IN,0.00284703
DT.INT.PRVT.CD,SP.PRM.TOTL.MA.IN,0.00157188
DT.INT.PRVT.CD,SP.SEC.LTOT.FE.IN,-0.00277063
DT.INT.PRVT.CD,SP.SEC.LTOT.IN,-0.00135994
DT.INT.PRVT.CD,SP.SEC.LTOT.MA.IN,-0.00238356
DT.INT.PRVT.CD,SP.SEC.TOTL.FE.IN,0.000244558
DT.INT.PRVT.CD,SP.SEC.TOTL.IN,0.00199907
DT.INT.PRVT.CD,SP.SEC.TOTL.MA.IN,0.000723569
DT.INT.PRVT.CD,SP.SEC.UTOT.FE.IN,-0.00683246
DT.INT.PRVT.CD,SP.SEC.UTOT.IN,-0.00542208
DT.INT.PRVT.CD,SP.SEC.UTOT.MA.IN,-0.00644434
DT.INT.PRVT.CD,SP.TER.TOTL.FE.IN,-0.00107216
DT.INT.PRVT.CD,SP.TER.TOTL.IN,0.000603141
DT.INT.PRVT.CD,SP.TER.TOTL.MA.IN,-0.0006141
DT.INT.PRVT.CD,TOTRESV,0.0011367
DT.INT.PRVT.CD,UIS.AY.EM,-0.00172516
DT.INT.PRVT.CD,UIS.AY.SM,0.00116986
DT.INT.PRVT.CD,UIS.AY.SY,0.00055272
DT.INT.PRVT.CD,UIS.CEAGEE.1,-0.00999099
DT.INT.PRVT.CD,UIS.GAP.1,-0.00796968
DT.INT.PRVT.CD,UIS.GAP.1.F,-0.00927454
DT.INT.PRVT.CD,UIS.GAP.1.M,-0.00891905
DT.INT.PRVT.CD,UIS.OAPP.1,0.000943849
DT.INT.PRVT.CD,UIS.OAPP.1.F,-0.000248355
DT.INT.PRVT.CD,UIS.OAPP.1.M,7.81179e-05
DT.INT.PRVT.CD,UIS.SAP.1.G1,-0.0279161
DT.INT.PRVT.CD,UIS.SAP.1.G1.F,-0.0288727
DT.INT.PRVT.CD,UIS.SAP.1.G1.M,-0.0286125
DT.INT.PRVT.CD,UIS.SAP.4,0.0123491
DT.INT.PRVT.CD,UIS.SAP.4.F,0.0110566
DT.INT.PRVT.CD,UIS.SAP.4.M,0.0114097
DT.INT.PRVT.CD,VC.PKP.TOTL.UN,0.0
DXGSRMRCHSACD,DXGSRMRCHSACD,0.770693
DXGSRMRCHSACD,DXGSRMRCHSAKD,0.717627
DXGSRMRCHSACD,DXGSRMRCHSAXD,0.569409
DXGSRMRCHSACD,EMBI,-0.176214
DXGSRMRCHSACD,EN.BIR.THRD.NO,0.0
DXGSRMRCHSACD,EN.FSH.THRD.NO,0.0
DXGSRMRCHSACD,EN.HPT.THRD.NO,0.0
DXGSRMRCHSACD,EN.MAM.THRD.NO,0.0
DXGSRMRCHSACD,EN.URB.LCTY,0.000411822
DXGSRMRCHSACD,EN.URB.LCTY.UR.ZS,0.000411822
DXGSRMRCHSACD,EN.URB.MCTY,-0.0210403
DXGSRMRCHSACD,EN.URB.MCTY.TL.ZS,-0.0210403
DXGSRMRCHSACD,FB.AST.NPER.ZS,0.0321438
DXGSRMRCHSACD,FB.BNK.CAPA.ZS,0.0156734
DXGSRMRCHSACD,FP.CPI.TOTL,-0.106518
DXGSRMRCHSACD,FP.CPI.TOTL.ZG,0.0262523
DXGSRMRCHSACD,IC.BUS.DISC.XQ,0.0684911
DXGSRMRCHSACD,IC.BUS.EASE.XQ,0.0684911
DXGSRMRCHSACD,IC.CRD.INFO.XQ,0.0177359
DXGSRMRCHSACD,IC.CRD.PRVT.ZS,-0.0166451
DXGSRMRCHSACD,IC.CRD.PUBL.ZS,-0.00635987
DXGSRMRCHSACD,IC.CUS.DURS.EX,0.607891
DXGSRMRCHSACD,IC.ELC.DURS,-0.021387
DXGSRMRCHSACD,IC.ELC.OUTG,0.00887133
DXGSRMRCHSACD,IC.ELC.TIME,0.0307701
DXGSRMRCHSACD,IC.EXP.COST.CD,0.0157807
DXGSRMRCHSACD,IC.EXP.DOCS,-0.00165625
DXGSRMRCHSACD,IC.EXP.DURS,0.0743508
DXGSRMRCHSACD,IC.FRM.BNKS.ZS,0.00441943
DXGSRMRCHSACD,IC.FRM.CMPU.ZS,0.00121323
DXGSRMRCHSACD,IC.FRM.CORR.ZS,0.0847487
DXGSRMRCHSACD,IC.FRM.CRIM.ZS,-0.021387
DXGSRMRCHSACD,IC.FRM.DURS,0.0307701
DXGSRMRCHSACD,IC.FRM.FEMM.ZS,-0.00393414
DXGSRMRCHSACD,IC.FRM.FEMO.ZS,-0.00393414
DXGSRMRCHSACD,IC.FRM.FREG.ZS,0.00121323
DXGSRMRCHSACD,IC.FRM.ISOC.ZS,-0.048755
DXGSRMRCHSACD,IC.FRM.OUTG.ZS,-0.0189876
DXGSRMRCHSACD,IC.FRM.TRNG.ZS,0.00121323
DXGSRMRCHSACD,IC.GOV.DURS.ZS,0.118406
DXGSRMRCHSACD,IC.IMP.COST.CD,0.0157807
DXGSRMRCHSACD,IC.IMP.DOCS,-0.00165625
DXGSRMRCHSACD,IC.IMP.DURS,0.0743508
DXGSRMRCHSACD,IC.ISV.DURS,0.106095
DXGSRMRCHSACD,IC.LGL.CRED.XQ,0.00709823
DXGSRMRCHSACD,IC.LGL.DURS,-0.0268711
DXGSRMRCHSACD,IC.LGL.PROC,-0.152487
DXGSRMRCHSACD,IC.PRP.DURS,-0.0266006
DXGSRMRCHSACD,IC.PRP.PROC,-0.11745
DXGSRMRCHSACD,IC.REG.COST.PC.ZS,0.0360468
DXGSRMRCHSACD,IC.REG.DURS,0.0821205
DXGSRMRCHSACD,IC.REG.PROC,-0.000696294
DXGSRMRCHSACD,IC.TAX.DURS,0.117796
DXGSRMRCHSACD,IC.TAX.GIFT.ZS,-0.0138041
DXGSRMRCHSACD,IC.TAX.LABR.CP.ZS,-0.0140718
DXGSRMRCHSACD,IC.TAX.METG,-0.0538596
DXGSRMRCHSACD,IC.TAX.OTHR.CP.ZS,0.101054
DXGSRMRCHSACD,IC.TAX.PAYM,0.071106
DXGSRMRCHSACD,IC.TAX.PRFT.CP.ZS,-0.0140718
DXGSRMRCHSACD,IC.TAX.TOTL.CP.ZS,-0.0500876
DXGSRMRCHSACD,IC.WRH.DURS,-0.0268711
DXGSRMRCHSACD,IC.WRH.PROC,-0.152487
DXGSRMRCHSACD,IPTOTSAKD,0.466333
DXGSRMRCHSACD,IQ.WEF.CUST.XQ,0.422316
DXGSRMRCHSACD,IQ.WEF.PORT.XQ,0.00212255
DXGSRMRCHSACD,IRSPREAD,0.0477475
DXGSRMRCHSACD,IS.SHP.GCNW.XQ,0.00709823
DXGSRMRCHSACD,IT.NET.SECR,0.0
DXGSRMRCHSACD,IT.NET.SECR.P6,0.0
DXGSRMRCHSACD,MS.MIL.MPRT.KD,0.760915
DXGSRMRCHSACD,MS.MIL.XPRT.KD,0.740802
DXGSRMRCHSACD,NEER,-0.221581
DXGSRMRCHSACD,NYGDPMKTPKDZ,0.461631
DXGSRMRCHSACD,PA.NUS.FCRF,-0.0702075
DXGSRMRCHSACD,Practice,0.0
DXGSRMRCHSACD,REER,-0.10124
DXGSRMRCHSACD,SE.COM.DURS,0.0133586
DXGSRMRCHSACD,SE.PRM.AGES,0.000889184
DXGSRMRCHSACD,SE.PRM.DURS,0.0091915
DXGSRMRCHSACD,SE.SEC.AGES,0.00065796
DXGSRMRCHSACD,SE.SEC.DURS,0.00904524
DXGSRMRCHSACD,SE.SEC.DURS.LO,0.0166419
DXGSRMRCHSACD,SE.SEC.DURS.UP,0.00367755
DXGSRMRCHSACD,SG.GEN.PARL.ZS,0.0197229
DXGSRMRCHSACD,SH.MMR.DTHS,-0.0179979
DXGSRMRCHSACD,SH.MMR.RISK,-0.00478573
DXGSRMRCHSACD,SH.MMR.RISK.ZS,-0.00478573
DXGSRMRCHSACD,SH.STA.DIAB.ZS,0.0
DXGSRMRCHSACD,SH.STA.MMRT,0.0151751
DXGSRMRCHSACD,SN.ITK.DFCT,0.0670389
DXGSRMRCHSACD,SP.POP.0305.FE.UN,0.000946316
DXGSRMRCHSACD,SP.POP.0305.MA.UN,0.000908933
DXGSRMRCHSACD,SP.POP.0305.TO.UN,0.00422195
DXGSRMRCHSACD,SP.POP.0406.FE.UN,0.000946316
DXGSRMRCHSACD,SP.POP.0406.MA.UN,0.000908933
DXGSRMRCHSACD,SP.POP.0406.TO.UN,0.00422195
DXGSRMRCHSACD,SP.POP.0509.FE.UN,0.000851161
DXGSRMRCHSACD,SP.POP.0509.MA.UN,0.000814728
DXGSRMRCHSACD,SP.POP.0509.TO.UN,0.00404684
DXGSRMRCHSACD,SP.POP.0510.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0510.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0510.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0511.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0511.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0511.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0609.FE.UN,0.000851161
DXGSRMRCHSACD,SP.POP.0609.MA.UN,0.000814728
DXGSRMRCHSACD,SP.POP.0609.TO.UN,0.00404684
DXGSRMRCHSACD,SP.POP.0610.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0610.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0610.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0611.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0611.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0611.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0612.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0612.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0612.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0709.FE.UN,0.000851161
DXGSRMRCHSACD,SP.POP.0709.MA.UN,0.000814728
DXGSRMRCHSACD,SP.POP.0709.TO.UN,0.00404684
DXGSRMRCHSACD,SP.POP.0710.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0710.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0710.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0711.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0711.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0711.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0712.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0712.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0712.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.0713.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.0713.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.0713.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1014.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1014.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1014.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1015.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1015.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1015.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1016.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1016.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1016.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1017.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1017.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1017.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1018.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1018.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1018.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1115.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1115.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1115.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1116.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1116.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1116.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1117.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1117.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1117.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1118.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1118.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1118.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1215.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1215.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1215.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1216.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1216.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1216.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1217.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1217.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1217.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1218.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1218.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1218.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1316.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1316.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1316.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1317.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1317.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1317.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1318.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1318.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1318.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1319.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1319.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1319.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1418.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1418.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1418.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1419.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1419.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1419.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.1524.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.1524.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.1524.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.AG00.FE.IN,2.70049e-05
DXGSRMRCHSACD,SP.POP.AG00.FE.UN,0.00072052
DXGSRMRCHSACD,SP.POP.AG00.MA.IN,-1.33808e-06
DXGSRMRCHSACD,SP.POP.AG00.MA.UN,0.00067882
DXGSRMRCHSACD,SP.POP.AG00.TO.UN,0.00438521
DXGSRMRCHSACD,SP.POP.AG01.FE.IN,0.000423386
DXGSRMRCHSACD,SP.POP.AG01.FE.UN,-0.00115516
DXGSRMRCHSACD,SP.POP.AG01.MA.IN,0.000393748
DXGSRMRCHSACD,SP.POP.AG01.MA.UN,-0.0011968
DXGSRMRCHSACD,SP.POP.AG01.TO.UN,0.00259187
DXGSRMRCHSACD,SP.POP.AG02.FE.IN,0.000423386
DXGSRMRCHSACD,SP.POP.AG02.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.AG02.MA.IN,0.000393748
DXGSRMRCHSACD,SP.POP.AG02.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.AG02.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.AG03.FE.IN,0.000423386
DXGSRMRCHSACD,SP.POP.AG03.FE.UN,0.00111125
DXGSRMRCHSACD,SP.POP.AG03.MA.IN,0.000393748
DXGSRMRCHSACD,SP.POP.AG03.MA.UN,0.00106942
DXGSRMRCHSACD,SP.POP.AG03.TO.UN,0.00477053
DXGSRMRCHSACD,SP.POP.AG04.FE.IN,0.000423386
DXGSRMRCHSACD,SP.POP.AG04.FE.UN,0.00111125
